transaction_id,transaction_amount,login_attempts,device_risk_score,transfer_frequency,anomaly_score,account_age_days,transaction_time_hour,failed_transactions_last_30d,avg_monthly_balance,daily_transaction_count,geo_distance_km,session_duration_minutes,transaction_velocity_score,payment_channel,authentication_type,card_present_flag,international_transaction_flag,suspicious_ip_flag,fraud_flag
1000540,20297.93,4.0,63.5,8,0.32,2633,3,11,413893.04,93,1112.0,30.0,63.4,POS Terminal,Two-Factor Authentication,0,1,1,False
1007484,20900.27,11.0,83.1,49,0.28,4659,0,16,269464.75,50,12140.0,13.0,42.9,Web Banking,Biometric,0,0,1,False
1002746,6179.67,11.0,46.0,21,0.15,299,19,23,74999.08,56,9271.0,110.0,17.3,Mobile App,Biometric,1,0,1,False
1003720,10241.18,9.0,7.1,26,0.12,3649,17,14,65452.26,40,4652.0,54.0,43.9,Web Banking,Two-Factor Authentication,1,0,1,False
1006820,19262.69,3.0,53.7,30,0.01,94,2,21,467352.01,31,2849.0,12.0,0.0,Mobile App,Password Only,1,1,0,False
1009338,4955.32,6.0,66.7,4,0.41,2874,13,24,305127.23,93,11059.0,49.0,35.0,Web Banking,Biometric,1,0,0,False
1004469,17238.23,11.0,75.0,49,0.18,3651,20,23,177792.69,79,2576.0,21.0,90.5,ATM,OTP,0,1,0,False
1000668,489.48,4.0,16.0,76,0.19,4240,17,7,390611.32,108,6017.0,25.0,67.5,Web Banking,Biometric,0,0,1,False
1007576,10509.57,3.0,95.6,9,0.4,1066,23,18,206821.77,42,12682.0,112.0,34.9,Mobile App,Two-Factor Authentication,0,0,0,False
1008550,4627.93,12.0,19.5,55,0.07,1681,13,8,102457.92,49,13728.0,-100.0,63.0, ATM ,Biometric,0,1,1,False
1005064,1981.31,4.0,97.9,28,0.3,2223,13,3,384869.76,66,1948.0,63.0,74.2,Mobile App,Two-Factor Authentication,0,0,1,False
1001354,12776.94,8.0,47.2,58,0.53,4296,17,13,166300.06,83,10890.0,16.0,72.2,Web Banking,Two-Factor Authentication,1,0,N,False
1007115,9916.67,4.0,47.1,28,0.08,1907,1,6,485315.73,107,14482.0,8.0,86.1,Mobile App,OTP ,0,1,1,False
1009823,24964.65,3.0,64.0,45,0.01,4042,14,3,81939.66,53,14499.0,76.0,20.1,POS Terminal,Two-Factor Authentication,1,0,1,False
1008663,23329.29,2.0,84.9,1,0.44,4769,21,7,265969.23,11,4426.0,116.0,61.6,Web Banking,OTP,1,0,0,False
1002704,960.62,12.0,49.1,13,0.18,525,10,4,306094.96,36,4309.0,108.0,52.4,Mobile App,Two-Factor Authentication,0,1,1,False
1003331,7516.97,5.0,26.8,18,0.25,3232,16,1,381409.29,70,8714.0,69.0,45.6,Web Banking,OTP,0,1,0,False
1008054,834.49,3.0,17.0,77,0.37,1151,14,4,285957.74,74,13581.0,64.0,88.9,Mobile App,Two-Factor Authentication,0,0,0,False
1003585,10725.06,9.0,71.1,45,0.26,4809,17,10,431366.84,31,9666.0,8.0,96.4,Mobile App,Two-Factor Authentication,0,0,1,False
1009491,12839.7,2.0,87.9,74,0.9,1136,5,22,11008.57,69,14856.0,26.0,15.4,Mobile App,OTP,1,0,0,True
1005646,17976.51,4.0,85.4,53,0.25,2728,19,13,57531.78,1,4104.0,24.0,76.4,Mobile App,OTP,0,1,0,False
1003377,14539.5,1.0,10.4,23,0.24,4416,12,4,214958.46,97,2614.0,28.0,50.2,Mobile App,Two-Factor Authentication,0,0,1,False
1001257,7016.45,1.0,31.4,54,0.62,4205,6,9,294532.58,6,1766.0,98.0,40.5,Mobile App,Two-Factor Authentication,0,0,0,True
1006191,14344.17,5.0,76.9,38,0.32,436,16,18,217842.45,55,6357.0,29.0,46.6,POS Terminal,Biometric,0,0,0,False
1009443,3127.81,4.0,83.3,9,0.48,4854,15,14,82288.61,93,11290.0,36.0,72.1,Mobile App,Biometric,0,1,1,False
1005349,23118.9,9.0,32.1,68,0.4,1519,1,23,412295.98,27,2113.0,60.0,2.4,Web Banking,Password Only,1,1,0,False
1004176,7515.46,7.0,32.6,15,0.13,2507,15,8,227565.68,42,903.0,110.0,90.2,Mobile App,Password Only,1,1,1,False
1004911,10152.72,7.0,0.0,0,0.2,3345,2,13,257207.29,12,5867.0,100.0,14.9,Mobile App,Two-Factor Authentication,0,0,1,False
1001853,6166.46,3.0,41.3,73,0.35,4094,20,23,265243.45,85,9625.0,9.0,36.4,Web Banking,Biometric,1,0,No,False
1006317,19936.74,2.0,63.5,69,0.31,172,13,14,69295.94,36,12883.0,5.0,2.8,Mobile App,Biometric,1,1,1,False
1009904,14350.3,3.0,33.9,7,0.03,3562,13,10,386488.75,66,2841.0,117.0,16.5,ATM,Password Only,0,1,0,False
1002106,15619.32,5.0,35.5,79,0.01,1919,18,7,426575.83,60,11828.0,86.0,88.9,Mobile App,OTP,0,1,1,False
1000134,2100.37,9.0,58.3,15,0.12,1372,0,3,197578.24,110,9765.0,53.0,62.7,POS Terminal,Password Only,0,1,0,False
1005030,20851.27,5.0,63.6,8,0.12,3211,16,5,341243.31,9,10857.0,30.0,59.1,Mobile App,OTP,0,1,1,False
1000929,12207.63,9.0,47.6,29,0.2,2336,12,12,417133.58,100,9731.0,105.0,0.0,Mobile App,Two-Factor Authentication,0,1,0,False
1000824,15490.52,4.0,91.8,5,0.1,346,18,20,6276.22,103,7922.0,79.0,63.9,Mobile App,Password Only,1,0,1,False
1007577,22396.14,6.0,16.7,48,0.45,3678,5,17,191364.79,119,13823.0,7.0,69.1,Mobile App,OTP,1,0,1,False
1001532,3713.33,5.0,8.7,17,0.66,4432,21,12,123837.43,65,1055.0,112.0,45.5,Mobile App,Two-Factor Authentication,0,0,0,False
1001215,24449.08,4.0,39.5,49,0.01,1346,3,6,265496.54,7,11023.0,9.0,34.4,POS Terminal,OTP,1,0,1,False
1000505,16530.49,11.0,56.3,2,0.45,4012,4,20,122794.1,109,6508.0,38.0,50.5,Web Banking,OTP,1,0,0,False
1006531,13590.0,3.0,60.8,35,0.26,1029,9,13,348968.77,13,2164.0,59.0,66.3,ATM,OTP,1,0,1,False
1003073,3685.85,9.0,2.8,41,0.34,674,20,8,175230.96,45,14146.0,8.0,68.8,Web Banking,OTP,1,1,0,False
1009087,17026.2,10.0,16.4,33,0.23,3671,6,16,394913.84,79,5996.0,72.0,68.7,Mobile App,Two-Factor Authentication,0,0,0,False
1008648,19654.34,1.0,33.1,49,0.63,4031,13,0,140624.6,11,9885.0,47.0,41.4,ATM,Password Only,1,1,1,False
1006620,6560.08,10.0,14.8,56,0.05,1164,17,4,96781.54,92,4679.0,111.0,35.4,Mobile App,Password Only,0,0,0,False
1009274,2293.72,7.0,56.7,15,0.05,1811,18,3,404287.33,50,5602.0,73.0,42.7,Mobile App,OTP,1,0,0,False
1003710,6850.58,11.0,74.0,8,0.35,1955,1,24,261995.56,107,3133.0,43.0,96.0,ATM,OTP,0,1,0,False
1009631,15906.11,5.0,3.6,66,0.17,4191,4,18,382324.9,120,1257.0,45.0,20.1,POS Terminal,Biometric,0,0,1,False
1004850,22577.04,7.0,24.1,29,0.54,3815,4,24,167647.49,68,6380.0,75.0,15.0,Mobile App,Password Only,1,1,0,False
1004749,20097.32,3.0,78.2,2,0.27,2853,16,16,58269.85,80,1340.0,100.0,89.4,Web Banking,Two-Factor Authentication,0,1,0,False
1004269,8238.86,11.0,87.2,0,0.2,1538,1,15,263696.25,77,6000.0,64.0,3.3,Web Banking,OTP,1,1,0,False
1009928,5681.85,6.0,76.8,69,0.43,853,20,13,452119.56,99,12719.0,70.0,28.5,Mobile App,OTP,1,0,0,False
1008906,16472.05,6.0,67.6,33,0.11,4035,16,6,299379.62,76,13566.0,31.0,71.4,Mobile App,OTP,0,1,1,False
1004187,15960.66,7.0,83.2,21,0.96,407,22,18,64576.54,63,7234.0,25.0,45.3,Mobile App,Two-Factor Authentication,1,0,0,True
1005302,23438.2,4.0,87.1,66,0.18,3051,23,20,16632.3,63,7709.0,22.0,3.6,Mobile App,Two-Factor Authentication,0,1,0,False
1002924,21320.49,2.0,68.6,56,0.01,3121,13,5,460809.58,12,13216.0,32.0,100.0,ATM,Two-Factor Authentication,0,1,1,False
1006589,16611.93,2.0,38.5,53,0.28,1688,6,8,383031.73,61,366.0,114.0,34.1,Mobile App,OTP,1,1,0,False
1001811,24958.34,8.0,30.8,31,0.44,3614,10,3,468559.81,48,4285.0,93.0,97.8,Web Banking,OTP,0,1,1,False
1003487,15545.75,1.0,62.2,40,0.18,3962,8,18,188183.61,85,13652.0,40.0,23.3,Mobile App,Two-Factor Authentication,0,0,0,False
1007420,18626.13,10.0,36.1,25,0.75,1752,22,23,403749.25,116,4534.0,27.0,76.0,Mobile App,Two-Factor Authentication,0,0,0,True
1003142,17041.98,1.0,32.4,14,0.23,3453,6,7,93256.54,70,10213.0,40.0,10.5,Web Banking,Two-Factor Authentication,1,0,1,False
1009348,18015.06,11.0,84.7,80,0.48,2406,5,15,27445.93,46,4827.0,102.0,30.1,Mobile App,Two-Factor Authentication,1,1,0,False
1001325,19895.44,10.0,98.8,53,0.52,2120,5,19,164464.4,102,4365.0,10.0,87.4,Mobile App,Biometric,1,1,0,True
1004313,4925.92,9.0,25.8,14,0.46,2950,11,21,350938.28,58,3282.0,107.0,74.9,Web Banking,OTP,0,0,0,False
1007495,16326.49,9.0,46.0,29,0.11,1456,13,20,167075.21,36,8017.0,31.0,70.7,ATM,Password Only,0,0,1,False
1008703,17095.82,7.0,3.0,74,0.01,3064,14,24,43605.88,98,8101.0,5.0,42.7,Mobile App,OTP,1,0,0,False
1008692,8837.44,3.0,43.3,13,0.31,4495,8,4,330267.51,101,428.0,9.0,38.8,Mobile App,OTP,1,1,1,False
1009553,21394.73,2.0,60.3,69,0.27,857,3,16,110231.46,104,1867.0,80.0,70.9,Mobile App,OTP,1,0,0,False
1005542,3225.04,2.0,74.4,55,0.3,2890,9,14,28489.84,69,9092.0,119.0,36.7,Mobile App,Password Only,0,0,0,False
1006173,12261.04,10.0,80.1,30,0.74,945,10,0,125404.13,47,2300.0,36.0,94.5,ATM,OTP,1,1,1,True
1001541,8585.97,5.0,58.4,43,0.8,2462,16,15,389299.1,2,3443.0,98.0,53.8,POS Terminal,Two-Factor Authentication,0,0,1,False
1009410,6642.42,12.0,52.9,27,0.67,4614,15,16,399927.34,30,11657.0,50.0,37.0,Web Banking,Biometric,0,0,0,False
1002682,12885.67,11.0,5.9,7,0.21,3278,17,20,22744.03,78,4457.0,54.0,47.5,Web Banking,Password Only,1,0,1,False
1009932,18009.54,4.0,13.2,54,0.53,2679,18,4,213755.03,94,1980.0,80.0,29.2,Mobile App,OTP,0,0,1,False
1006314,2155.34,9.0,17.2,10,0.57,2227,20,16,302029.94,16,3083.0,116.0,53.2,Web Banking,Biometric,0,1,0,False
1001192,2206.09,6.0,100.0,67,0.18,1640,3,8,134963.48,97,13946.0,98.0,24.1,ATM,Biometric,1,1,1,False
1005294,8025.99,10.0,73.5,63,0.51,1105,3,18,429574.49,31,4921.0,13.0,14.5,Mobile App,OTP,1,0,1,False
1001543,8504.54,3.0,89.1,75,0.25,2162,8,18,205669.56,65,750.0,42.0,69.3,Web Banking,Password Only,0,0,0,False
1007057,316.8,5.0,92.0,49,0.21,4202,4,19,298195.85,57,2699.0,91.0,19.2,Web Banking,OTP,1,0,1,False
1002540,9696.74,3.0,87.9,11,0.16,3260,21,4,365049.17,24,3052.0,103.0,42.2,Web Banking,OTP,0,0,0,False
1000954,7144.22,2.0,92.4,37,0.33,3591,20,7,50818.46,10,623.0,37.0,59.2,Web Banking,Two-Factor Authentication,1,0,1,False
1007242,19093.8,12.0,99.9,22,0.26,3142,12,0,286346.77,68,623.0,74.0,13.7,Mobile App,OTP,0,1,0,False
1006732,17422.98,1.0,94.1,53,0.16,520,14,12,135531.72,22,1046.0,59.0,39.5,Web Banking,OTP,1,0,0,False
1004847,14927.36,2.0,13.5,78,0.07,4556,7,22,175274.19,34,5003.0,36.0,34.3,ATM,OTP,1,0,1,False
1006802,14317.76,5.0,8.9,73,0.14,68,19,1,439296.6,3,11985.0,25.0,33.1,Web Banking,Biometric,0,1,1,False
1008011,8627.53,5.0,77.2,68,0.23,2144,17,1,50168.68,25,7168.0,50.0,37.1,Mobile App,Two-Factor Authentication,1,0,1,False
1004331,5760.95,1.0,27.4,68,0.83,1247,9,23,136894.52,110,4964.0,45.0,19.2,Web Banking,Password Only,1,1,1,True
1008925,14383.5,6.0,38.6,17,0.04,2032,16,1,240009.46,91,8713.0,35.0,87.6,Mobile App,OTP,0,0,1,False
1005335,13382.37,10.0,35.3,10,0.32,188,12,13,143774.52,104,7027.0,36.0,14.3,POS Terminal,OTP,0,0,1,False
1007331,9838.43,11.0,66.8,49,0.16,3954,9,3,217623.63,53,7352.0,107.0,58.0,Web Banking,Password Only,1,0,1,False
1009349,11001.48,9.0,15.3,40,0.57,1459,23,6,448934.72,28,3516.0,89.0,0.0,ATM,Two-Factor Authentication,0,1,1,False
1004730,2629.93,2.0,55.2,62,0.34,2469,18,7,63593.45,40,11133.0,112.0,50.9,ATM,Password Only,1,0,1,False
1006542,18136.11,2.0,25.3,47,0.62,63,0,8,156132.86,117,7814.0,51.0,14.2,ATM,OTP,0,0,1,False
1005306,15296.62,4.0,14.5,5,0.82,252,12,12,43850.08,111,5385.0,9.0,99.7,Web Banking,OTP,0,1,1,True
1005162,19053.94,11.0,86.1,31,0.17,1613,12,4,491508.3,57,3358.0,78.0,100.0,Mobile App,OTP,0,1,1,False
1007861,12798.82,2.0,18.2,38,0.48,413,17,8,482337.91,4,3273.0,11.0,75.0,Mobile App,OTP,0,0,1,False
1002157,21058.19,11.0,29.7,59,0.87,3335,21,17,411422.16,28,3937.0,105.0,84.3,Web Banking,Biometric,1,0,0,True
1001063,18304.76,5.0,69.1,51,0.05,1369,12,2,451751.03,96,3449.0,53.0,4.4,POS Terminal,OTP,0,0,1,False
1001168,19692.91,5.0,20.0,0,0.56,3915,22,0,345829.78,27,13513.0,44.0,100.0,Web Banking,OTP,1,1,0,False
1003637,13777.95,1.0,66.0,70,0.44,3693,17,20,345135.64,36,6687.0,39.0,86.0,Mobile App,OTP,1,1,0,False
1007652,9963.09,3.0,76.3,62,0.18,272,7,7,46726.04,93,2982.0,92.0,50.7,ATM,Two-Factor Authentication,0,0,1,False
1005589,16827.85,9.0,25.4,77,0.36,1352,16,12,261977.6,20,3959.0,32.0,84.3,Mobile App,OTP,1,1,1,False
1007193,676.42,8.0,76.8,61,0.81,3287,21,3,286249.81,92,1500.0,86.0,52.9,Web Banking,Two-Factor Authentication,1,1,1,True
1004492,5030.13,11.0,49.9,73,0.22,1835,9,4,347608.0,103,2998.0,21.0,55.1,POS Terminal,OTP,1,1,1,False
1007267,5123.53,12.0,79.6,13,0.26,3528,8,8,69600.22,94,13831.0,92.0,20.9,Mobile App,Two-Factor Authentication,1,0,1,False
1004981,15398.14,9.0,4.2,53,0.01,3513,14,23,487647.9,42,6798.0,92.0,35.5,Mobile App,OTP,1,1,1,False
1008336,19038.69,2.0,37.3,4,0.15,554,20,14,51691.64,100,11130.0,42.0,27.6,Mobile App,OTP,0,1,0,False
1003881,3963.24,2.0,27.2,66,0.64,3424,1,1,137948.38,96,14308.0,62.0,37.0,Web Banking,Two-Factor Authentication,1,1,0,False
1004947,24118.73,6.0,10.0,7,0.5,1952,17,9,58185.3,45,90.0,3.0,15.7,Web Banking,Password Only,1,1,1,False
1002783,13593.69,3.0,32.9,20,0.1,4090,15,13,439465.74,54,10743.0,87.0,63.8,ATM,otp,1,1,0,False
1000718,20724.64,2.0,100.0,52,0.1,3170,1,16,91058.93,13,10317.0,30.0,45.3,Mobile App,Password Only,0,0,0,False
1002503,12105.38,6.0,23.8,48,0.36,3238,12,24,128298.64,41,12763.0,60.0,93.3,Mobile App,Two-Factor Authentication,0,0,0,False
1004361,12463.56,4.0,47.4,58,0.36,1733,13,19,453321.39,56,8107.0,119.0,12.0,Mobile App,Password Only,0,1,0,False
1004172,16264.61,7.0,21.5,18,0.2,627,8,23,422399.11,77,916.0,29.0,84.3,Web Banking,Biometric,0,0,1,False
1008083,7446.48,10.0,0.8,58,0.63,4886,14,22,81589.87,90,7456.0,100.0,5.8,Mobile App,Password Only,0,0,1,False
1009810,6675.07,11.0,21.5,20,0.01,3008,17,15,399570.33,43,14251.0,51.0,49.7,Mobile App,Two-Factor Authentication,1,0,1,False
1000396,23901.58,4.0,10.0,46,0.34,3542,3,15,19982.26,113,10577.0,45.0,53.2,Web Banking,Two-Factor Authentication,0,0,0,False
1007187,3632.66,10.0,39.1,18,0.29,784,22,21,265571.58,119,9608.0,56.0,28.5,Mobile App,OTP,0,1,1,False
1009872,1225.36,1.0,57.1,33,0.55,4623,2,4,391554.24,120,10373.0,24.0,0.0,Mobile App,OTP,1,1,0,False
1004493,5704.5,6.0,19.7,66,0.01,1561,16,4,158977.54,20,11623.0,113.0,94.1,Web Banking,Two-Factor Authentication,0,0,1,False
1001366,7048.74,5.0,44.7,79,0.8,874,19,20,350600.76,101,11327.0,15.0,95.2,POS Terminal,OTP,1,1,1,True
1009576,13666.21,9.0,86.6,59,0.25,678,17,8,433641.22,3,8696.0,4.0,64.3,Web Banking,password only,0,1,1,False
1008788,22039.54,7.0,22.0,34,0.85,3219,12,25,119927.71,56,14957.0,2.0,51.9,Mobile App,Password Only,1,1,1,True
1005918,22495.29,9.0,39.1,35,0.25,1771,23,15,132988.38,120,7051.0,81.0,48.2,Web Banking,OTP,0,0,1,False
1004969,16357.53,7.0,11.3,56,0.63,1279,23,17,282212.8,26,10333.0,45.0,37.8,Mobile App,Two-Factor Authentication,0,1,0,False
1002915,17319.1,8.0,51.5,13,0.46,311,20,15,309925.39,70,12740.0,15.0,12.0,POS Terminal,OTP,0,1,0,False
1005645,20542.89,10.0,33.7,43,0.05,881,18,5,223107.5,45,1067.0,86.0,13.8,Mobile App,OTP,1,0,1,False
1003767,18252.42,10.0,87.0,42,0.95,938,7,19,480802.68,28,8671.0,85.0,7.7,Web Banking,OTP,0,1,0,True
1003441,12645.03,8.0,87.9,71,0.03,2472,23,15,270057.34,75,1528.0,33.0,9.2,Mobile App,OTP,1,1,1,False
1007358,16910.6,9.0,55.5,11,0.55,2989,14,8,429358.05,1,12447.0,31.0,82.8,Web Banking,Biometric,0,0,0,False
1006807,12918.0,7.0,0.0,33,0.5,2396,13,23,227086.99,116,1064.0,108.0,47.9,ATM,Biometric,1,1,1,False
1002144,13457.4,10.0,6.0,0,0.53,1320,1,11,395817.24,52,11047.0,4.0,37.7,Mobile App,Two-Factor Authentication,1,0,0,False
1005105,23838.45,10.0,21.9,45,0.33,2437,14,11,289069.86,96,4322.0,22.0,57.2,Web Banking,Two-Factor Authentication,0,1,1,False
1005074,17750.79,5.0,73.9,64,0.23,3157,0,25,9606.96,23,3549.0,64.0,50.7,Web Banking,Password Only,1,1,0,False
1001572,14137.93,11.0,20.2,43,0.36,2038,20,8,296112.46,32,3814.0,109.0,33.3,Mobile App,Password Only,1,1,1,False
1004080,12518.89,2.0,31.9,49,0.51,1674,18,10,70858.99,96,10957.0,114.0,68.2,Mobile App,Biometric,0,0,1,True
1001123,17193.62,7.0,78.5,13,0.6,3937,12,25,71484.48,102,3187.0,34.0,21.2,ATM,OTP,0,0,0,False
1002787,6649.64,7.0,64.8,16,0.25,2538,23,7,440396.36,7,14083.0,95.0,50.8,ATM,Biometric,0,0,1,False
1002968,16686.91,10.0,100.0,60,0.01,4426,23,12,397917.78,105,3461.0,72.0,91.2,Web Banking,OTP,0,1,1,False
1002505,21495.21,7.0,98.4,32,0.03,4151,10,3,270392.85,78,9231.0,45.0,67.4,POS Terminal,Biometric,0,1,1,False
1005989,24150.65,8.0,33.0,59,0.94,263,23,6,315266.42,38,14102.0,20.0,64.2,Web Banking,OTP,1,0,0,False
1008868,15103.79,1.0,28.5,26,0.58,1436,19,25,54732.12,34,10226.0,111.0,60.4,POS Terminal,Password Only,1,1,0,False
1007165,12722.21,7.0,54.0,11,0.4,3866,3,25,289159.83,42,14248.0,78.0,46.6,Web Banking,OTP,0,1,1,False
1000729,10001.98,5.0,61.1,51,0.26,1660,18,19,306667.39,66,11235.0,55.0,69.1,Web Banking,OTP,1,1,1,False
1007588,13233.24,11.0,8.1,35,0.31,1282,13,16,17557.93,79,7336.0,28.0,66.3,Mobile App,OTP,1,1,0,False
1007544,11284.24,5.0,9.7,14,0.23,4611,12,11,63297.26,56,13484.0,34.0,70.6,ATM,Biometric,1,1,1,False
1000413,20613.73,5.0,15.5,25,0.45,1792,4,12,441420.83,39,7073.0,9.0,65.6,Web Banking,OTP,0,0,1,False
1005746,8593.11,9.0,28.2,49,0.19,4679,23,18,53831.77,62,11674.0,17.0,49.2,ATM,Biometric,0,1,0,False
1007669,2850.08,8.0,77.5,58,0.09,4840,11,11,193546.34,8,5639.0,59.0,99.1,Mobile App,Biometric,1,1,0,False
1000826,8062.52,11.0,73.4,16,0.01,263,15,9,60794.42,89,3254.0,75.0,83.1,Web Banking,OTP,1,1,1,False
1003268,4356.9,10.0,79.4,46,0.34,3645,8,11,144383.62,46,1857.0,117.0,54.3,Mobile App,Biometric,0,0,0,False
1003975,20564.02,5.0,95.4,70,0.01,1942,14,8,214984.02,116,13154.0,99.0,3.5,Web Banking,Two-Factor Authentication,0,0,0,False
1008809,3677.26,9.0,75.3,73,0.55,4485,10,19,388987.67,52,7847.0,24.0,15.9,POS Terminal, Two-Factor Authentication ,0,1,1,False
1008307,23209.13,11.0,67.2,33,0.6,1405,7,6,6497.96,96,3208.0,88.0,24.6,Mobile App,OTP,0,1,0,True
1000418,3082.41,7.0,72.3,57,0.67,170,6,9,156985.27,10,6059.0,56.0,62.7,POS Terminal,Two-Factor Authentication,0,0,0,False
1006749,19263.51,9.0,75.5,20,0.4,1589,10,1,142860.19,106,744.0,107.0,25.2,Mobile App,OTP,0,1,1,False
1008968,504.75,5.0,28.2,4,0.43,470,14,1,474755.66,47,14390.0,42.0,43.6,Web Banking,OTP,1,1,0,False
1002083,4026.99,,21.9,46,0.94,2387,11,15,82139.67,54,5258.0,78.0,45.3,Mobile App,Biometric,1,1,1,True
1008946,1932.86,11.0,49.3,2,0.31,2164,19,6,59946.45,71,168.0,28.0,9.2,Mobile App,Password Only,1,1,0,False
1003374,2498.45,5.0,78.1,47,0.11,797,21,7,449420.35,117,8324.0,20.0,72.1,Mobile App,Password Only,1,1,1,False
1005727,18161.38,7.0,36.9,77,0.43,1491,17,3,24346.34,50,5492.0,16.0,32.8,Web Banking,Biometric,1,0,1,False
1004108,17887.62,8.0,0.0,45,0.5,3471,9,2,246734.98,106,10653.0,38.0,85.5,Mobile App,OTP,1,0,1,False
1004381,433.52,4.0,89.0,12,0.37,1385,9,10,88988.0,69,11908.0,1.0,90.2,Mobile App,Password Only,1,0,0,False
1007724,9734.76,4.0,68.2,53,0.1,4483,1,22,303754.83,4,8341.0,41.0,19.3,ATM,OTP,0,1,1,False
1001067,23530.28,4.0,69.4,60,0.61,176,4,17,277963.33,16,8744.0,99.0,67.8,POS Terminal,OTP,0,0,0,False
1003914,7913.87,2.0,52.3,60,0.36,1332,20,22,381317.54,83,5900.0,16.0,18.8,Mobile App,Two-Factor Authentication,0,0,0,False
1005537,3051.25,4.0,37.9,39,0.44,3922,20,10,278460.37,117,4155.0,28.0,55.8,Web Banking,OTP,0,1,1,False
1008003,19835.5,4.0,80.0,30,0.66,4004,2,16,361100.85,41,9402.0,96.0,57.4,Mobile App,Password Only,0,1,1,False
1005388,15818.97,12.0,96.0,58,0.38,1859,7,17,221418.73,66,10906.0,64.0,74.3,Web Banking,password only,0,0,0,False
1005733,12529.95,10.0,12.3,65,0.22,3959,20,17,257677.81,6,9585.0,93.0,8.4,Mobile App,OTP,0,0,0,False
1002739,5923.63,12.0,51.5,40,0.26,1513,4,14,444971.83,73,10236.0,6.0,82.5,Mobile App,Password Only,1,1,0,False
1005053,19075.49,3.0,82.3,71,0.64,89,18,19,472129.98,34,3275.0,119.0,99.0,Web Banking,Password Only,0,1,0,True
1004001,22406.24,9.0,40.0,58,0.22,1404,0,4,261943.33,95,163.0,93.0,33.7,POS Terminal,OTP,1,1,0,False
1002428,4887.59,8.0,74.6,64,0.38,426,1,12,470049.48,114,3155.0,34.0,63.4,POS Terminal,OTP,1,0,0,False
1006834,2662.74,7.0,2.4,27,0.29,3561,11,0,75906.46,75,8810.0,42.0,37.2,Web Banking,Two-Factor Authentication,1,0,0,False
1001688,6008.49,5.0,71.1,75,0.81,532,7,4,373535.13,111,9522.0,101.0,56.9,Web Banking,OTP,1,0,1,True
1000852,18381.58,9.0,54.8,9,0.31,2908,5,4,315492.48,115,11784.0,99.0,23.7,Mobile App,OTP,1,1,0,False
1006304,18367.65,11.0,3.4,74,0.21,3578,1,13,158658.01,111,11760.0,97.0,61.6,Web Banking,Two-Factor Authentication,1,1,0,False
1009088,21671.99,5.0,80.9,25,0.01,3890,5,8,272045.52,76,753.0,63.0,12.4,Mobile App,Password Only,0,1,0,False
1005879,3020.95,12.0,58.7,26,0.35,273,12,17,391501.92,81,10076.0,68.0,61.1,Mobile App,Two-Factor Authentication,0,0,1,False
1008528,17354.01,8.0,38.8,31,0.3,4303,23,8,161295.81,30,5367.0,8.0,27.4,Mobile App,Password Only,1,0,0,False
1002840,22031.87,12.0,39.8,12,0.17,588,6,6,284225.22,4,14816.0,34.0,90.0,Mobile App,OTP,1,1,1,False
1004612,1748.77,3.0,26.2,69,0.07,1853,23,18,464941.94,4,14623.0,95.0,74.3,Mobile App,OTP,1,1,1,False
1009541,3166.02,7.0,75.5,76,0.34,4875,1,11,97373.65,113,11527.0,34.0,44.1,Web Banking,OTP,1,0,0,False
1009208,10182.87,6.0,3.1,12,0.6,2596,3,18,263109.34,15,4672.0,26.0,3.1,Mobile App,OTP,1,0,1,True
1002490,15877.66,3.0,57.0,75,0.64,4502,6,2,469409.71,6,9399.0,103.0,0.1,Mobile App,OTP,1,0,0,False
1006906,23638.84,2.0,2.7,49,0.35,1003,13,22,396546.8,45,1.0,49.0,34.1,Mobile App,Password Only,1,0,0,False
1007391,16436.0,2.0,38.2,48,0.39,2617,9,0,437728.72,44,4603.0,114.0,90.9,ATM,OTP,0,1,1,False
1002850,6702.17,6.0,52.4,34,0.28,3261,19,19,444958.07,114,192.0,54.0,54.7,Mobile App,OTP,1,1,1,False
1006666,13174.17,12.0,50.6,58,0.86,33,18,11,115636.0,107,3482.0,58.0,69.1,Web Banking,OTP,1,0,1,True
1005882,14298.71,7.0,91.3,40,0.95,2014,10,18,78934.62,93,10657.0,3.0,27.1,ATM,OTP,1,1,0,True
1004453,6896.72,11.0,97.1,78,0.01,3532,4,11,87819.82,79,9140.0,104.0,24.6,Mobile App,Password Only,0,1,0,False
1007422,23357.98,7.0,63.3,4,0.47,1393,1,13,482.55,62,9163.0,80.0,77.4,Web Banking,OTP,1,1,1,False
1006485,4100.01,3.0,75.3,31,0.01,1106,19,9,249918.21,14,2356.0,118.0,15.8,Web Banking,Two-Factor Authentication,0,1,0,False
1002480,1457.31,7.0,83.4,26,0.46,3965,9,21,84926.83,23,11761.0,9.0,46.1,Mobile App,Two-Factor Authentication,1,1,1,False
1006618,20916.35,7.0,95.9,7,0.13,3625,4,24,174636.49,1,3894.0,10.0,59.6,Web Banking,OTP,1,1,0,False
1002142,9800.11,3.0,58.6,42,0.4,1601,12,13,179213.85,33,13443.0,81.0,78.2,  Web Banking  ,Password Only,1,1,0,False
1005189,5146.86,4.0,97.5,26,0.17,3361,6,1,62196.2,7,6262.0,1.0,75.5,Mobile App,Biometric,0,0,0,False
1009754,19793.04,9.0,5.3,80,0.12,2732,18,23,428618.25,104,800.0,63.0,66.1,Web Banking,OTP,1,0,1,False
